AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore,ID,Cluster,Silhouette,PC1,PC2
0.677098574,0.352462936,0.391200383,0.919655667,0.93687231,0.868962219,0.777140124,0.852223816,0.521759923,0.156384505,0.25155428,0.635581062,0.095169775,0.198469632,0.868962219,0.852223816,0.352462936,0.25155428,0.198469632,0.471066475,0.897656624,0.339072214,0.245815399,0.286465806,0.369679579,0.321377331,0.544715447,0.092778575,0.459110473,0.284552846,0.378287901,0.441415591,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.930176949,0.941654711,0.734576758,029f7a21-f146-4952-9053-b4806c03c4dd.Kinect,0,0.1627393100704961,-1.302298944373882,-2.606372668658852
0.694986446,0.87517934,0.483500717,0.346724055,0.488761358,0.696795791,0.538498326,0.294117647,0.521759923,0.915351506,0.986131038,0.833094213,0.932568149,0.902917264,0.696795791,0.294117647,0.87517934,0.986131038,0.902917264,0.899091344,0.418938307,0.902439024,0.581061693,0.286465806,0.81157341,0.693926351,0.916307987,0.994261119,0.809182209,0.798660928,0.829746533,0.443328551,0.942132951,0.991391679,0.962697274,0.969392635,0.983739837,0.884744142,0.831659493,0.955045433,0.967479675,0.971783835,0305ffae-951a-40a8-8431-e043fa686b32.Kinect,1,0.1556474068987486,4.5231668003236445,4.955907646218546
0.923583233,0.279770445,0.393591583,0.346724055,0.18890483,0.163079866,0.266379723,0.225729316,0.521759923,0.156384505,0.210425634,0.635581062,0.154949785,0.178861789,0.163079866,0.225729316,0.279770445,0.210425634,0.178861789,0.569583931,0.31181253,0.339072214,0.245815399,0.286465806,0.306551889,0.321377331,0.544715447,0.587757054,0.900047824,0.330942133,0.771879484,0.441415591,0.709708274,0.656623625,0.642276423,0.754662841,0.890483022,0.657580105,0.549976088,0.148732664,0.151123864,0.052606408,0324d129-9ee9-428b-9cd4-accce624d84b.Kinect,0,0.2096080373020449,-3.1399612913056894,-3.0444132777463615
0.637621901,0.762792922,0.321377331,0.960306074,0.771879484,0.825442372,0.50310856,0.87757054,0.521759923,0.156384505,0.210425634,0.635581062,0.101386896,0.278335725,0.825442372,0.87757054,0.762792922,0.210425634,0.278335725,0.471066475,0.975609756,0.742706839,0.714490674,0.724055476,0.472501196,0.524151124,0.544715447,0.092778575,0.459110473,0.43950263,0.378287901,0.913438546,0.892395983,0.656623625,0.642276423,0.552845528,0.659014825,0.578192253,0.308943089,0.948828312,0.948350072,0.800095648,032d73ae-6787-4e6e-ba83-3df8471c7fc6.Kinect,0,0.1484288279664007,-1.4476440457425435,0.4065138366902992
0.725439858,0.477283596,0.092300335,0.346724055,0.678144429,0.652797704,0.775705404,0.632233381,0.521759923,0.75274988,0.418938307,0.635581062,0.979435677,0.385461502,0.652797704,0.632233381,0.477283596,0.418938307,0.385461502,0.471066475,0.285031086,0.49832616,0.347202296,0.505978001,0.306551889,0.321377331,0.845528455,0.946915352,0.780009565,0.887135342,0.526064084,0.697274032,0.670970827,0.69010043,0.912960306,0.602582496,0.87757054,0.866571019,0.308943089,0.692013391,0.56145385,0.533237685,03578525-9f30-45dc-9a3f-3941362eca4f.Kinect,1,-0.0077427808717169,0.9596476580109186,-0.019011314748968295
0.788110726,0.853658537,0.242945959,0.62266858,0.553802009,0.389765662,0.384026781,0.194165471,0.792922047,0.868962219,0.553802009,0.635581062,0.345289335,0.304160689,0.389765662,0.194165471,0.853658537,0.553802009,0.304160689,0.81061693,0.253945481,0.866092779,0.898134864,0.50310856,0.306551889,0.321377331,0.879483501,0.856049737,0.976566236,0.284552846,0.840746055,0.441415591,0.711142994,0.887613582,0.895265423,0.834528934,0.93591583,0.578192253,0.789574366,0.600669536,0.644189383,0.547584888,038ff45b-f449-480b-8173-24ca8367ce77.Kinect,0,0.09449686319066,-1.3716066719114963,3.1055298061894594
0.792509498,0.68770923,0.629363941,0.508369201,0.714968914,0.504543281,0.804399809,0.194165471,0.621712099,0.156384505,0.852702056,0.889526542,0.31516021,0.908656145,0.504543281,0.194165471,0.68770923,0.852702056,0.908656145,0.714490674,0.262075562,0.664753706,0.641319943,0.770923003,0.924916308,0.862266858,0.794356767,0.785270206,0.933524629,0.284552846,0.805356289,0.637015782,0.858919177,0.656623625,0.642276423,0.552845528,0.648971784,0.837876614,0.308943089,0.407938785,0.487804878,0.486370158,03b9581d-c921-491f-b0fc-8eec907a0732.Kinect,1,0.0447639967387434,1.0404285082335316,2.7576512937546194
0.865018693,0.279770445,0.50023912,0.541367767,0.804878049,0.833094213,0.284074605,0.711621234,0.521759923,0.156384505,0.220946915,0.635581062,0.150167384,0.178861789,0.833094213,0.711621234,0.279770445,0.220946915,0.178861789,0.471066475,0.18747011,0.339072214,0.245815399,0.286465806,0.306551889,0.321377331,0.544715447,0.092778575,0.459110473,0.360114778,0.378287901,0.441415591,0.774748924,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.331420373,0.966044955,0.979435677,0.487804878,03c04b01-b868-4877-9f89-c4bc2fcc7514.Kinect,0,0.1841368840543379,-1.6625163314223577,-3.191635115795398
0.750974037,0.650884744,0.659493066,0.346724055,0.366810139,0.418938307,0.140124342,0.542802487,0.81492109,0.5011956,0.210425634,0.635581062,0.606408417,0.268770923,0.418938307,0.542802487,0.650884744,0.210425634,0.268770923,0.650884744,0.757532281,0.394069823,0.455762793,0.818268771,0.306551889,0.321377331,0.544715447,0.910569106,0.459110473,0.964610234,0.378287901,0.441415591,0.670970827,0.656623625,0.903395505,0.791009087,0.664753706,0.619799139,0.606886657,0.148732664,0.151123864,0.286465806,03c2d19a-3fe4-4d51-8829-f952be7a8be2.Kinect,0,0.1610271130373079,-1.7412305301774595,-0.674281974895564
0.67878559,0.505499761,0.401243424,0.732185557,0.714490674,0.233381157,0.860832138,0.215208034,0.521759923,0.824964132,0.746054519,0.783357245,0.477283596,0.663797226,0.233381157,0.215208034,0.505499761,0.746054519,0.663797226,0.974175036,0.523672884,0.787661406,0.802486848,0.446197991,0.791965567,0.766618843,0.781922525,0.37207078,0.981348637,0.390722143,0.673840268,0.507412721,0.902439024,0.789574366,0.642276423,0.661884266,0.648971784,0.578192253,0.432807269,0.645145863,0.639885222,0.393591583,03f4611a-5d27-4b49-8716-55ee383024fe.Kinect,0,0.0156812036245941,0.2775648306473205,2.2562592234779806
0.692049415,0.792922047,0.87374462,0.346724055,0.672405548,0.163079866,0.324725012,0.194165471,0.778096604,0.308943089,0.303682449,0.635581062,0.732185557,0.289813486,0.163079866,0.194165471,0.792922047,0.303682449,0.289813486,0.471066475,0.164992826,0.778574845,0.866092779,0.463892874,0.306551889,0.321377331,0.544715447,0.340028694,0.459110473,0.284552846,0.378287901,0.441415591,0.670970827,0.656623625,0.642276423,0.770923003,0.648971784,0.578192253,0.784313725,0.191774271,0.207077953,0.194165471,040a55ab-1520-4223-b410-6c43a0b4098e.Kinect,0,0.2458116295718881,-3.816764605724237,-0.13916132223782876
0.025337165,0.50215208,0.099473936,0.346724055,0.784791966,0.163079866,0.284552846,0.194165471,0.521759923,0.193208991,0.885222382,0.841224295,0.095169775,0.826877092,0.163079866,0.194165471,0.50215208,0.885222382,0.826877092,0.783835485,0.164992826,0.339072214,0.245815399,0.62458154,0.879483501,0.765184122,0.544715447,0.463892874,0.459110473,0.302725968,0.678144429,0.889526542,0.670970827,0.882352941,0.642276423,0.552845528,0.648971784,0.846484935,0.976566236,0.578670493,0.596843615,0.31085605,040b310a-f207-44d1-8d78-8137a40c260c.Kinect,1,0.0479527073329774,1.6080633416094212,-0.11703697687621878
0.722694864,0.279770445,0.276901004,0.670492587,0.18890483,0.163079866,0.140124342,0.362027738,0.521759923,0.43998087,0.401721664,0.700143472,0.496413199,0.284552846,0.163079866,0.362027738,0.279770445,0.401721664,0.284552846,0.471066475,0.496413199,0.705404113,0.714012434,0.517455763,0.441893831,0.321377331,0.739837398,0.794356767,0.745098039,0.43806791,0.378287901,0.441415591,0.739837398,0.656623625,0.642276423,0.552845528,0.798182688,0.650884744,0.537541846,0.809182209,0.553323769,0.077953132,04235466-25c1-4942-8547-afe873c3b9cd.Kinect,0,0.1840342315499973,-1.8005671841769588,-1.474942907346063
0.740686636,0.44045911,0.658536585,0.661884266,0.611669058,0.764705882,0.245337159,0.547106648,0.659014825,0.445719751,0.333811573,0.635581062,0.480631277,0.178861789,0.764705882,0.547106648,0.44045911,0.333811573,0.178861789,0.772835964,0.371592539,0.681013869,0.726924916,0.663318986,0.779531325,0.532759445,0.991391679,0.466762315,0.835007174,0.649928264,0.99904352,0.909612626,0.670970827,0.992826399,1.0,1.0,0.993304639,0.93687231,0.493065519,0.24916308,0.350071736,0.957436633,04473818-402d-4a11-81a1-a0383233009f.Kinect,1,-0.0010407698170386,0.5906516540907377,2.5162679282586287
0.891983576,0.403634625,0.296508847,0.348637016,0.18890483,0.163079866,0.218555715,0.194165471,0.521759923,0.368244859,0.210425634,0.671927308,0.906743185,0.178861789,0.163079866,0.194165471,0.403634625,0.210425634,0.178861789,0.471066475,0.340028694,0.339072214,0.245815399,0.286465806,0.306551889,0.321377331,0.825920612,0.87517934,0.459110473,0.595408895,0.550454328,0.441415591,0.670970827,0.656623625,0.732663797,0.552845528,0.723577236,0.578192253,0.308943089,0.148732664,0.151123864,0.056432329,046e554d-c16d-41ff-b6b8-5ea277e0fc72.Kinect,0,0.2162516869347233,-2.992450413701304,-2.9424222159816074
0.810287035,0.417025347,0.290291726,0.566714491,0.504065041,0.163079866,0.463892874,0.194165471,0.821616451,0.156384505,0.552367288,0.635581062,0.431372549,0.483500717,0.163079866,0.194165471,0.417025347,0.552367288,0.483500717,0.471066475,0.345289335,0.605930177,0.276422764,0.819225251,0.329029173,0.321377331,0.901960784,0.796269727,0.68770923,0.506934481,0.860353898,0.871353419,0.670970827,0.971783835,0.684361549,0.721186035,0.950263032,0.81539933,0.778574845,0.31133429,0.151123864,0.351984696,046feaa1-0184-44eb-bf46-e88dd14ccf72.Kinect,0,0.0749644861037694,-0.7904519972373575,0.9591323574460029
0.851375966,0.279770445,0.18651363,0.588713534,0.680535629,0.232902917,0.156384505,0.24725012,0.521759923,0.458153993,0.728837877,0.635581062,0.167862267,0.681970349,0.232902917,0.24725012,0.279770445,0.728837877,0.681970349,0.842180775,0.428981349,0.339072214,0.245815399,0.553323769,0.426111908,0.428024868,0.544715447,0.692013391,0.672405548,0.284552846,0.378287901,0.446197991,0.670970827,0.75274988,0.794356767,0.852223816,0.773792444,0.578192253,0.453849833,0.432807269,0.354375897,0.047824008,04713ee2-c592-4925-8372-51971afff490.Kinect,0,0.0634980180720324,0.008273782270936234,-1.7727236741152819
0.621231114,0.37446198,0.112386418,0.346724055,0.476327116,0.255380201,0.892874223,0.244858919,0.897656624,0.190817791,0.381157341,0.635581062,0.241032999,0.388330942,0.255380201,0.244858919,0.37446198,0.381157341,0.388330942,0.991869919,0.385461502,0.763271162,0.745576279,0.479196557,0.306551889,0.321377331,0.880439981,0.182209469,0.468675275,0.388809182,0.378287901,0.928263989,0.670970827,0.851267336,0.820659971,0.739837398,0.862745098,0.87326638,0.397895744,0.762792922,0.780009565,0.347202296,04a0e75f-9a1d-454b-a56f-be87f891d6e6.Kinect,0,0.1127763902569174,-1.4249438768642526,1.3686527907720318
0.861274627,0.643711143,0.31085605,0.346724055,0.399808704,0.775705404,0.696317551,0.732185557,0.521759923,0.400286944,0.853180297,0.635581062,0.164036346,0.816355811,0.775705404,0.732185557,0.643711143,0.853180297,0.816355811,0.732185557,0.465327594,0.339072214,0.260640842,0.600191296,0.574366332,0.472022956,0.544715447,0.147776184,0.879005261,0.818268771,0.476327116,0.483500717,0.676231468,0.920612147,0.913916786,0.649450024,0.648971784,0.692969871,0.846963176,0.148732664,0.151123864,0.573888092,04bb2abd-3a84-4861-bc57-6d1b6f6445a7.Kinect,1,0.1084454861479998,2.8338794779262875,-1.0731327548708407
0.517291097,0.707317073,0.713534194,0.737446198,0.62219034,0.731707317,0.140124342,0.818747011,0.521759923,0.156384505,0.212338594,0.635581062,0.927785748,0.178861789,0.731707317,0.818747011,0.707317073,0.212338594,0.178861789,0.471066475,0.866571019,0.557149689,0.576757532,0.286465806,0.306551889,0.321377331,0.544715447,0.521281683,0.839311334,0.494500239,0.378287901,0.441415591,0.670970827,0.656623625,0.642276423,0.668101387,0.648971784,0.578192253,0.308943089,0.148732664,0.151123864,0.570062171,04cb71e6-a79f-42d6-bbdc-1681bf9f3c82.Kinect,0,0.1912237094521899,-2.102235846652285,-2.043151657468754
0.01,0.279770445,0.474892396,0.958393113,0.441415591,1.0,0.802965088,0.994739359,0.861310378,0.803443329,0.484457198,0.839311334,0.492587279,0.571496891,1.0,0.994739359,0.279770445,0.484457198,0.571496891,0.471066475,0.612625538,0.384505022,0.245815399,0.833572453,0.835485414,0.848397896,0.544715447,0.821616451,0.87757054,0.460545194,0.378287901,0.854136777,0.670970827,0.866092779,0.642276423,0.552845528,0.956958393,0.859875658,0.746532759,0.650884744,0.736967958,0.908656145,052999bb-b723-4718-a00a-3bca2af9d5bf.Kinect,1,0.133726518318325,3.7202220100181425,0.6829398235237716
0.585732114,0.380679101,0.719273075,0.941176471,0.412242946,0.163079866,0.818747011,0.362984218,0.87804878,0.891439503,0.355332377,0.987087518,0.523194644,0.272118604,0.163079866,0.362984218,0.380679101,0.355332377,0.272118604,0.775705404,0.387852702,0.479674797,0.432807269,0.286465806,0.618842659,0.605451937,0.982783357,0.295552367,0.978000956,0.351028216,0.824007652,0.441415591,0.670970827,0.656623625,0.834050693,0.74796748,0.920133907,0.778574845,0.308943089,0.342419895,0.348637016,0.397895744,0530babb-048b-4a8d-aa65-c1a55e85d0fc.Kinect,0,0.1052148611522795,-1.7179046163193092,1.790631472306094
0.572731136,0.279770445,0.319942611,0.346724055,0.18890483,0.866571019,0.176470588,0.705404113,0.74796748,0.156384505,0.589670014,0.762792922,0.959827834,0.305595409,0.866571019,0.705404113,0.279770445,0.589670014,0.305595409,0.476805356,0.351984696,0.339072214,0.619320899,0.788617886,0.636537542,0.455284553,0.544715447,0.977522716,0.945958871,0.488761358,0.400286944,0.589191774,0.670970827,0.925872788,0.642276423,0.552845528,0.902917264,0.867049259,0.486848398,0.526542324,0.515064562,0.672405548,05382a3e-ab89-464a-84e2-117a96c475a9.Kinect,1,0.0525534202721674,1.9411642905142807,-1.17191744047177
0.300655766,0.279770445,0.145863223,0.346724055,0.294595887,0.894787183,0.692969871,0.887135342,0.521759923,0.536107126,0.897178384,0.635581062,0.896221903,0.909612626,0.894787183,0.887135342,0.279770445,0.897178384,0.909612626,0.595408895,0.534194165,0.339072214,0.43472023,0.366810139,0.917264467,0.926829268,0.544715447,0.518412243,0.459110473,0.862745098,0.378287901,0.621712099,0.670970827,0.782879005,0.776183644,0.888091822,0.648971784,0.578192253,0.888570062,0.761358202,0.795791487,0.817790531,05529426-0dad-413e-8713-495810f32155.Kinect,1,0.2868311642730566,5.870733153503893,-1.4904478033893163
0.763495953,0.485891918,0.302247728,0.441415591,0.234815878,0.745098039,0.476805356,0.728359637,0.521759923,0.797226208,0.400765184,0.659014825,0.396939264,0.43998087,0.745098039,0.728359637,0.485891918,0.400765184,0.43998087,0.538976566,0.759923482,0.339072214,0.245815399,0.286465806,0.408417025,0.321377331,0.544715447,0.293161167,0.845050215,0.284552846,0.789574366,0.757054041,0.670970827,0.656623625,0.642276423,0.552845528,0.714968914,0.578192253,0.807269249,0.93735055,0.955523673,0.568149211,05b3ddb9-ae80-48f5-a9e1-9a7a6f12ad53.Kinect,0,0.0921763108580871,0.19879868886811408,-1.5955946252629283
0.574419344,0.714012434,0.976087996,0.346724055,0.242467719,0.674318508,0.81300813,0.668101387,0.815877571,0.471066475,0.733142037,0.888091822,0.265423242,0.754184601,0.674318508,0.668101387,0.714012434,0.733142037,0.754184601,0.471066475,0.74844572,0.853658537,0.865614538,0.957914873,0.743663319,0.747011,0.665231946,0.573409852,0.459110473,0.901960784,0.378287901,0.441415591,0.670970827,0.656623625,0.795791487,0.552845528,0.648971784,0.578192253,0.393113343,0.993782879,0.993304639,0.737446198,05d53575-a8a9-466a-8b1c-2883fc5870be.Kinect,1,0.0384351706376869,1.57307279739562,2.3697384478558376
0.735334157,0.544237207,0.211382114,0.732663797,0.81061693,0.674796748,0.756097561,0.236728838,0.521759923,0.816355811,0.55954089,0.772357724,0.253945481,0.490196078,0.674796748,0.236728838,0.544237207,0.55954089,0.490196078,0.823051172,0.644189383,0.592539455,0.661406026,0.616451459,0.794835007,0.761358202,0.68723099,0.457675753,0.81157341,0.379244381,0.450023912,0.441415591,0.81396461,0.711142994,0.780487805,0.727403156,0.648971784,0.578192253,0.702534672,0.217599235,0.363940698,0.349115256,05db6fc6-1a67-4612-ba45-44651f252a38.Kinect,0,0.0411465358097618,0.20718657374883084,0.8629558176708854
0.785226725,0.392635103,0.791965567,0.81444285,0.56241033,0.75131516,0.386896222,0.776661884,0.521759923,0.44045911,0.210425634,0.635581062,0.664275466,0.178861789,0.75131516,0.776661884,0.392635103,0.210425634,0.178861789,0.542324247,0.848397896,0.339072214,0.266379723,0.286465806,0.385939742,0.346724055,0.544715447,0.892395983,0.459110473,0.523194644,0.550932568,0.441415591,0.802486848,0.769488283,0.642276423,0.552845528,0.735054998,0.578192253,0.308943089,0.968436155,0.967001435,0.642276423,0619d678-4df7-4b2c-bb17-c6a39949be27.Kinect,0,0.1440394057693384,-0.7868151761364544,-1.461571525908698
0.412105803,0.337637494,0.168340507,0.346724055,0.342898135,0.972262076,0.631755141,0.965566714,0.521759923,0.433763749,0.982305117,0.635581062,0.888570062,0.991869919,0.972262076,0.965566714,0.337637494,0.982305117,0.991869919,0.621233859,0.582974653,0.339072214,0.357723577,0.43519847,0.867049259,0.961740794,0.544715447,0.162601626,0.459110473,0.920133907,0.378287901,0.441415591,0.670970827,0.656623625,0.901004304,0.959349593,0.828311813,0.578192253,0.882831181,0.739359158,0.634146341,0.906743185,0650d96d-eef3-48bf-93b9-a3325f4147bc.Kinect,1,0.2563318869283799,6.209213953766064,-1.3816780436270053
0.813719665,0.520803443,0.720707795,0.346724055,0.595887135,0.163079866,0.301291248,0.224294596,0.797704448,0.308464849,0.210425634,0.68531803,0.095169775,0.178861789,0.163079866,0.224294596,0.520803443,0.210425634,0.178861789,0.471066475,0.25107604,0.594930655,0.75227164,0.286465806,0.306551889,0.321377331,0.544715447,0.092778575,0.459110473,0.284552846,0.378287901,0.588713534,0.670970827,0.675274988,0.642276423,0.552845528,0.648971784,0.578192253,0.715447154,0.148732664,0.151123864,0.033476805,06526fbb-ebed-4171-b565-c6728cacc9d3.Kinect,0,0.2834399221131373,-4.505158864018327,-1.7003503139752578
0.531067708,0.279770445,0.534194165,0.68531803,0.648971784,0.617407939,0.198947872,0.387852702,0.931133429,0.781444285,0.56097561,0.841702535,0.179340029,0.520803443,0.617407939,0.387852702,0.279770445,0.56097561,0.520803443,0.494978479,0.965566714,0.339072214,0.354854137,0.422285988,0.81252989,0.675753228,0.737924438,0.343376375,0.81444285,0.352941176,0.802486848,0.441415591,0.670970827,0.656623625,0.642276423,0.552845528,0.760879962,0.93591583,0.308943089,0.304160689,0.328072692,0.43902439,069a3d99-bb0f-44ae-95e9-85e1a36d8901.Kinect,0,0.0405452362584366,-0.0011405130260064413,-0.40443079770215357
0.049203781,0.87757054,0.394548063,0.878527021,0.402199904,1.0,0.927785748,0.993304639,0.835485414,0.725968436,0.87278814,0.827355332,0.387852702,0.834528934,1.0,0.993304639,0.87757054,0.87278814,0.834528934,0.544715447,0.164992826,0.378766141,0.317551411,0.652797704,0.99856528,0.977522716,0.544715447,0.952654232,0.863223338,0.839311334,0.4988044,0.770923003,0.761836442,0.959349593,0.756097561,0.552845528,0.858919177,0.93878527,0.512673362,0.910569106,0.87757054,0.960784314,06ba9648-4a82-40a6-8401-e87f367049f4.Kinect,1,0.2075670707698038,5.612710758539049,2.53978136381177
0.716024904,0.847919656,0.727881396,0.346724055,0.837876614,0.529411765,0.835485414,0.692013391,0.521759923,0.487326638,0.31037781,0.635581062,0.714968914,0.265423242,0.529411765,0.692013391,0.847919656,0.31037781,0.265423242,0.805834529,0.336202774,0.683883309,0.808225729,0.286465806,0.306551889,0.321377331,0.835963654,0.596365375,0.907699665,0.520803443,0.378287901,0.441415591,0.670970827,0.656623625,0.642276423,0.681492109,0.648971784,0.578192253,0.835485414,0.546628407,0.549019608,0.513151602,06baa7a0-60ff-44ec-9313-633d969792e1.Kinect,0,0.1580226862434421,-1.5173035021440728,0.6145505827294908
0.407521077,0.279770445,0.131037781,0.346724055,0.317073171,0.945480631,0.646580583,0.913438546,0.521759923,0.570540411,0.93926351,0.635581062,0.851745576,0.946915352,0.945480631,0.913438546,0.279770445,0.93926351,0.946915352,0.56241033,0.479674797,0.339072214,0.49832616,0.396461023,0.945958871,0.906264945,0.544715447,0.829746533,0.459110473,0.74892396,0.378287901,0.789574366,0.670970827,0.945002391,0.642276423,0.596365375,0.648971784,0.744619799,0.943567671,0.68483979,0.711621234,0.87278814,06bc053c-98f9-43e7-9ac1-1aab2953bb4e.Kinect,1,0.3005456507777847,6.3128994442475905,-1.4510951306794018
0.158644887,0.93543759,0.944524151,0.769488283,0.952175992,0.456719273,0.488761358,0.271162123,0.993782879,0.285509326,0.210425634,0.919655667,0.528455285,0.178861789,0.456719273,0.271162123,0.93543759,0.210425634,0.178861789,0.956001913,0.164992826,0.819225251,0.857484457,0.956480153,0.306551889,0.321377331,0.544715447,0.236250598,0.602104256,0.352462936,0.913916786,0.757532281,0.866092779,0.721664275,0.963653754,0.662362506,0.722620756,0.601626016,0.704447633,0.819225251,0.819225251,0.779531325,06c8f2b0-c5e8-484f-8744-1e2bd423c0f1.Kinect,0,0.1761232090532812,-3.718855716703291,5.218781512274673
0.72391628,0.528933525,0.362984218,0.781444285,0.534194165,0.866092779,0.303204209,0.848397896,0.521759923,0.156384505,0.219033955,0.635581062,0.095169775,0.178861789,0.866092779,0.848397896,0.528933525,0.219033955,0.178861789,0.471066475,0.884265901,0.460545194,0.350549976,0.286465806,0.37494022,0.321377331,0.544715447,0.210903874,0.552367288,0.629363941,0.504065041,0.530846485,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.37302726,0.331898613,0.298900048,0.585365854,06cf3faf-1eaa-4fb2-9ace-09ce7a7625e5.Kinect,0,0.2015017935915113,-1.76251428550808,-3.060001750237752
0.913467654,0.585844094,0.301769488,0.363462458,0.244380679,0.163079866,0.394548063,0.194165471,0.607364897,0.599234816,0.619320899,0.635581062,0.699665232,0.50071736,0.163079866,0.194165471,0.585844094,0.619320899,0.50071736,0.472501196,0.411286466,0.345767575,0.245815399,0.333811573,0.631276901,0.521759923,0.797226208,0.643232903,0.459110473,0.548063128,0.762314682,0.441415591,0.670970827,0.705404113,0.642276423,0.552845528,0.648971784,0.578192253,0.49784792,0.859397418,0.857484457,0.066953611,06d435c7-0a13-471c-8c8e-405a129fdb70.Kinect,0,0.1054634356008501,-0.45071123802565727,-1.1723977072931395
0.685016447,0.486370158,0.641319943,0.860832138,0.698708752,0.855571497,0.364897178,0.808225729,0.521759923,0.512195122,0.241989479,0.635581062,0.095169775,0.202773792,0.855571497,0.808225729,0.486370158,0.241989479,0.202773792,0.471066475,0.928742229,0.339072214,0.245815399,0.286465806,0.306551889,0.321377331,0.544715447,0.107125777,0.459110473,0.284552846,0.378287901,0.441415591,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.619799139,0.869440459,0.978000956,0.658058345,070de82c-3930-4f7b-937a-116c54076160.Kinect,0,0.1810640235958931,-1.4575044324832223,-2.47288739788212
0.01,0.907699665,0.943089431,0.978000956,0.961262554,0.489717838,0.434241989,0.523672884,0.99856528,0.881874701,0.577235772,0.924916308,0.969870875,0.615016738,0.489717838,0.523672884,0.907699665,0.577235772,0.615016738,0.932568149,0.868005739,0.860353898,0.824485892,0.865614538,0.793878527,0.714490674,0.961262554,0.902917264,0.887135342,0.767097083,0.99904352,0.861310378,0.670970827,0.765184122,0.923003348,0.841224295,0.970349115,0.758967001,0.766140603,0.838354854,0.834528934,0.974175036,0721a398-5aa6-4321-b9a2-c179006e4d17.Kinect,1,0.04841210845733,1.3517620176670004,7.169414584041903
0.963028095,0.916786227,0.260640842,0.346724055,0.18890483,0.163079866,0.140124342,0.194165471,0.521759923,0.156384505,0.397417504,0.635581062,0.095169775,0.340985175,0.163079866,0.194165471,0.916786227,0.397417504,0.340985175,0.471066475,0.164992826,0.339072214,0.245815399,0.286465806,0.306551889,0.321377331,0.544715447,0.092778575,0.459110473,0.451458632,0.378287901,0.441415591,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.148732664,0.151123864,0.016738403,0738b0cc-1718-4777-ba66-b95cdf750670.Kinect,0,0.2328074322720222,-3.6603086105042437,-3.3409810208420025
0.565284431,0.279770445,0.092300335,0.909612626,0.18890483,0.511716882,0.140124342,0.681492109,0.521759923,0.709708274,0.422764228,0.635581062,0.25155428,0.780487805,0.511716882,0.681492109,0.279770445,0.422764228,0.780487805,0.471066475,0.7494022,0.400286944,0.531802965,0.286465806,0.462458154,0.593495935,0.621712099,0.318507891,0.706360593,0.774270684,0.378287901,0.441415591,0.670970827,0.656623625,0.642276423,0.81348637,0.721186035,0.738880918,0.706838833,0.478240077,0.450980392,0.323768532,073ca81b-f6fd-4e82-9801-db5736257fee.Kinect,1,0.00995027298384,1.344576963062882,-2.810732278251586
0.492886308,0.279770445,0.18747011,0.933524629,0.473457676,0.163079866,0.150167384,0.478240077,0.521759923,0.654232425,0.62697274,0.635581062,0.612625538,0.652797704,0.163079866,0.478240077,0.279770445,0.62697274,0.652797704,0.532281205,0.671927308,0.62219034,0.598756576,0.549976088,0.717360115,0.697274032,0.651362984,0.841702535,0.732663797,0.493065519,0.378287901,0.50167384,0.670970827,0.656623625,0.739359158,0.768531803,0.905308465,0.763271162,0.523672884,0.386896222,0.414155906,0.226207556,07639d49-9d62-492a-997c-395bb7b27c13.Kinect,1,0.0221297982561748,1.03515500307292,-0.9203882703150731
0.430612206,0.494021999,0.237207078,0.346724055,0.385939742,0.392635103,0.907221425,0.292204687,0.521759923,0.192730751,0.56193209,0.635581062,0.346724055,0.178861789,0.392635103,0.292204687,0.494021999,0.56193209,0.178861789,0.897178384,0.524151124,0.339072214,0.245815399,0.286465806,0.779053085,0.716881875,0.805834529,0.847919656,0.459110473,0.755619321,0.505978001,0.580105213,0.837398374,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.462458154,0.838833094,0.836441894,0.18747011,0794bec7-908b-4a37-90fe-e4273e0b13f3.Kinect,0,0.0863023126492476,-0.23919204408812433,-0.786253901374951
